PDG_true,label_true_int,label_true,E_true_GeV,label_pred_int,label_pred,proba_pred,proba_pi,proba_proton,proba_kaon,E_pred_GeV,dE_over_E
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,47.01663,-0.52983373
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,15.220282,0.52202815
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,78.853096,-0.12385449
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.997576,0.049878787
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.370624,-0.16293764
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,77.123886,0.101769805
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,59.42129,-0.1511244
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,83.558304,-0.071574405
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,93.51116,0.16888952
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,66.22274,0.103712335
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.70536,-0.029463958
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.727867,0.07278671
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,81.428566,0.017857075
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,69.419205,-0.0082970755
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,74.91151,-0.16764992
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,25.882042,-0.13726526
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,23.266758,-0.2244414
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,70.97213,0.013887569
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,30.458454,0.015281805
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,72.16771,0.20279516
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,104.114296,0.04114296
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.040485,0.0020242692
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,41.28102,-0.17437957
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,24.676023,-0.17746589
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,50.985367,0.019707337
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,41.960815,0.049020387
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,30.56839,-0.49052683
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.223442,-0.27765578
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,42.599747,-0.14800507
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,76.935814,-0.038302325
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,62.068413,-0.22414485
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,6.92284,-0.30771598
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,47.139626,-0.41075468
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,28.780312,-0.28049222
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,31.61698,0.05389932
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,35.91705,0.19723497
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,67.02383,-0.16220216
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,16.900494,-0.15497532
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,57.769775,-0.1747175
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,61.19462,-0.23506728
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,87.25257,-0.030526988
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,30.239077,0.00796922
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,99.993,0.11103329
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,31.28677,0.04289233
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,54.72671,-0.087888144
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,30.834538,0.027817916
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,94.710785,0.18388481
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,25.468702,-0.15104325
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,101.174286,0.011742859
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.45344,-0.15465602
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,12.624891,0.26248914
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,30.325838,0.010861269
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,97.99063,-0.020093689
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,42.84191,0.07104778
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,82.422874,-0.08419029
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.332757,-0.1667243
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,45.10784,0.12769604
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,88.52537,-0.114746325
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,33.38259,-0.16543522
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,31.940588,-0.36118823
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,46.608543,-0.06782913
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,24.671417,-0.38321456
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,60.681244,0.011354065
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,34.37098,0.1456993
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,22.875923,-0.23746923
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,16.768137,-0.16159315
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,44.799362,-0.10401276
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,31.897808,0.06326027
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,99.83091,-0.0016909027
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,42.116993,-0.15766014
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,41.60935,-0.16781303
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,96.60883,0.20761041
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,66.06401,-0.33935988
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,7.189873,-0.6405064
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,77.92215,-0.02597313
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,23.37944,-0.22068532
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,23.074766,-0.23084113
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,74.18178,0.059739687
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,104.60975,0.046097487
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,97.674995,-0.023250045
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,17.673548,-0.116322614
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,83.924446,0.049055576
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,56.19964,-0.19714803
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,67.1341,-0.16082373
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,62.372795,-0.10896007
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,77.62282,-0.029714774
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,17.756191,-0.11219044
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,89.86693,-0.10133072
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,24.726614,0.2363307
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,76.33694,0.09052767
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,57.692844,-0.1758165
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,51.66822,0.03336441
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,95.72326,-0.04276741
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,85.511246,0.22158922
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,54.677826,0.093556516
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,94.732765,-0.05267235
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,41.79094,-0.30348435
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,45.89998,-0.23500036
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.04819,-0.06506036
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,36.684994,-0.082875155
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.696821,0.06968212
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,60.815674,0.013594564
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,23.410824,-0.21963921
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,81.88849,-0.0901279
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,75.88445,-0.15683942
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,34.43724,-0.13906899
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,33.07622,-0.17309447
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,80.30864,0.003857994
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,39.453148,-0.013671303
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,106.38097,0.06380966
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,19.768398,-0.011580085
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,77.03186,-0.037101746
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,64.50734,0.07512233
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,74.28185,-0.07147684
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,79.999435,0.14284907
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.334642,0.06673212
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,29.117426,-0.029419135
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,70.419205,0.005988639
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,55.475456,-0.07540906
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,83.93052,-0.06743868
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,71.08488,0.015498243
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,59.061295,0.1812259
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,92.66415,-0.073358536
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,54.708286,0.09416573
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,59.30919,-0.011513519
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,46.49358,-0.0701284
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,43.8143,0.095357515
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,79.140175,-0.010747815
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,86.25573,0.07819662
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,43.31692,0.08292303
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,17.769182,-0.11154089
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.44191,-0.15580902
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,29.937113,-0.0020962397
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,83.291504,-0.07453884
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,41.546444,0.0386611
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,11.304792,0.13047925
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,4.8701105,-0.5129889
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,16.93972,-0.15301399
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,19.641062,-0.34529793
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,38.703625,-0.03240938
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.051815,-0.0649395
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,20.362717,0.018135834
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,59.467396,-0.25665754
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,81.43318,-0.18566819
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.647616,-0.13523836
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,64.3137,-0.08123289
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,21.401173,0.07005863
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,98.65709,-0.013429108
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,103.166794,0.031667937
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,62.49785,-0.10717359
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,67.437294,-0.036610086
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,72.43588,-0.09455147
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,73.51053,-0.08111839
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,34.613792,-0.50551724
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.8836026,-0.21163973
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,98.71684,0.09685381
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,5.8786044,-0.41213956
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,84.54155,0.05676937
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.38966,-0.130517
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,15.850197,-0.20749016
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,72.56784,-0.09290199
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,69.13471,0.15224521
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,30.237926,-0.24405184
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,32.10834,0.07027804
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,114.93022,0.14930221
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,92.09944,0.023327129
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,24.705696,0.2352848
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,40.257137,0.34190458
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,52.17726,0.043545227
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,39.1549,-0.02112751
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,11.865263,0.1865263
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.208464,0.010423183
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,75.99181,0.08559734
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,79.866714,0.14095306
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,60.21534,-0.13978086
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.946231,-0.0053769113
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,90.011246,0.00012495252
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,79.091545,-0.121205054
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,68.037445,-0.0280365
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,64.87233,-0.18909588
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,29.566519,-0.014449374
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,41.17545,0.029386234
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,82.562294,-0.17437705
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,93.22786,-0.067721404
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.494458,-0.05055418
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,38.124153,-0.04689617
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,40.70836,0.017708968
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,70.78832,0.011261749
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,73.58693,0.05124185
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.288946,0.064447306
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,17.520277,-0.12398615
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,71.26081,-0.10923986
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,37.795498,-0.055112552
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,48.411667,0.21029167
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,51.903088,-0.13494854
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.205322,0.04017741
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,69.79184,-0.22453512
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,49.001064,-0.019978713
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,49.34808,-0.177532
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,77.848755,0.11212507
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,101.21668,0.012166824
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,59.24171,-0.012638155
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.259495,0.025949478
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,0.0,-1.0
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.582347,0.05823469
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,35.66685,-0.10832872
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,58.587456,-0.023542404
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,92.411896,-0.07588104
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,45.226086,0.13065214
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,65.44625,0.09077085
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,56.27449,-0.062091827
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,92.254456,0.15318069
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,48.032085,0.20080213
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,111.20502,0.11205017
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.905703,0.045285128
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,85.81058,-0.04654914
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,80.20791,-0.19792092
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,38.28903,-0.042774297
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,90.81088,0.009009806
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,44.367645,-0.112647094
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,6.9045153,-0.30954847
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,27.402908,-0.08656972
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.203522,0.010176087
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.785252,0.03926258
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,86.230415,0.07788019
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,48.069695,0.20174237
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,40.650177,0.016254425
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,50.11836,0.0023671722
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,48.040756,0.2010189
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,40.584934,-0.18830131
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,57.884075,-0.17308465
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,22.12146,-0.4469635
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,53.891186,-0.10181357
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,28.1103,-0.062989995
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,32.8115,0.09371669
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,70.85554,-0.21271625
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,18.284248,-0.08578758
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,71.3989,0.019984327
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,83.18922,0.039865207
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,38.991154,-0.22017692
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,65.130585,-0.1858677
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.24781,0.04159368
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,24.448788,-0.18504041
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,41.39994,-0.17200118
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,43.332756,0.083318904
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,44.97857,0.12446423
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,75.80461,-0.05244236
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,87.01464,-0.12985359
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,78.14079,0.116297044
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,47.731094,-0.04537811
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,46.329254,-0.073414914
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,65.46281,-0.06481705
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,25.871483,-0.13761725
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,32.746994,-0.18132515
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,23.255667,0.16278334
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,70.37882,-0.21801308
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,44.619865,-0.10760269
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.571423,0.057142258
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,96.17071,-0.038292922
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,20.622442,-0.31258526
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,4.7478027,-0.952522
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,110.901344,0.23223716
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,35.315144,0.17717145
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,94.53272,-0.054672774
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.354391,-0.08228044
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,67.45207,0.1242012
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,78.99803,0.1285433
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,47.572926,0.18932314
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,37.519463,-0.24961075
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,72.71718,0.038816832
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,73.04078,-0.08699026
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,71.72885,-0.10338936
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,28.696499,-0.04345004
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,55.33019,0.10660377
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,55.936325,-0.20090964
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,77.83313,-0.027085876
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,90.40863,0.0045403372
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,26.09591,0.30479544
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,73.502754,-0.081215575
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,38.385765,-0.040355872
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,44.563797,0.11409493
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,23.891937,-0.20360209
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,101.27508,0.012750778
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,71.91221,0.19853681
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,84.54686,-0.060590446
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,44.597797,0.114944935
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,35.186268,-0.120343305
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,83.54991,0.19357017
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,51.489376,0.029787522
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,74.36418,-0.17373131
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,33.368736,-0.16578159
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,106.139244,0.06139244
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,90.2799,0.0031099955
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,85.479126,-0.14520875
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,18.542782,-0.38190728
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,70.83369,0.41667375
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,50.236427,0.0047285464
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,19.054567,-0.04727163
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,74.01562,0.05736596
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,85.419174,-0.050898064
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,83.536514,-0.07181651
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,88.17119,-0.020320129
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.530012,-0.12349939
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,46.55652,0.16391297
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,29.067627,-0.031079102
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,12.834458,-0.35827708
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,79.64442,0.13777739
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,60.31712,-0.13832687
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.280722,0.12807217
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.780676,-0.040644135
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,23.500269,-0.5299946
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,93.56046,-0.06439537
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,46.271942,-0.22880097
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,9.123262,-0.69589126
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,63.910244,0.065170735
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,79.87412,-0.11250975
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,6.3694324,-0.36305675
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,96.69086,-0.03309143
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,70.33449,0.0047783987
