PDG_true,label_true_int,label_true,E_true_GeV,label_pred_int,label_pred,proba_pred,proba_pi,proba_proton,proba_kaon,E_pred_GeV,dE_over_E
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,112.66799,0.25186658
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,62.067604,0.034460068
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,22.0542,0.102709964
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.882169,0.18821688
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,68.617966,0.14363275
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.420689,0.04206886
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,38.677727,-0.033056833
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,89.16897,-0.009233687
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,84.88677,-0.056813642
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,55.27425,0.105485
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,30.464787,0.015492884
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,32.625004,0.087500125
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,68.32999,0.36659974
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,63.44555,0.26891097
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,98.18774,-0.018122636
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,87.17084,-0.03143514
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,65.037445,-0.070893645
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,20.615654,-0.31281152
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,37.706627,-0.057334326
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,54.07468,0.08149361
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,28.7071,-0.04309667
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,76.842064,-0.0394742
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,76.72009,0.27866822
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,37.3473,-0.06631746
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,75.85182,0.08359746
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,93.20701,0.035633426
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,63.281433,0.05469055
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,60.921776,-0.39078224
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.892167,-0.0107832905
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.493675,-0.15063247
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,46.088047,-0.07823906
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,92.70499,-0.07295013
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,22.816162,0.1408081
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,25.157988,-0.16140041
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,39.24743,-0.018814277
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,84.07761,-0.06580438
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.18965,0.059482478
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,39.40067,-0.014983272
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.202591,-0.1797409
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,41.866947,0.046673678
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,62.87779,0.047963142
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,96.39202,-0.036079787
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,22.082642,0.10413208
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,39.848236,-0.0037940978
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,20.099688,-0.4975078
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,79.70498,0.13864255
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,45.509308,0.1377327
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,110.32671,0.10326713
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,36.318768,0.21062559
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,61.51302,0.025216993
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,18.536211,-0.07318945
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,61.28955,0.021492513
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,71.49423,0.021346174
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,79.95018,0.14214543
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,91.62313,0.018034786
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,60.94907,0.015817832
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,74.27372,0.23789532
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,62.19812,-0.111455426
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,74.75582,-0.065552235
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,87.76205,-0.024866147
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,83.24795,-0.0750228
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,96.845215,-0.03154785
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,59.22906,-0.15387055
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,64.24117,0.07068621
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,40.78716,0.019678975
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,94.833626,0.05370695
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,11.357567,0.13575669
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,45.66051,0.14151278
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,91.50209,0.016689895
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,39.829113,-0.004272175
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,62.85577,0.047596168
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,46.06082,-0.07878357
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,92.31613,0.025734795
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,79.534874,-0.0058140755
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,35.675,-0.108125016
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,94.93474,0.054830424
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,95.99875,0.19998436
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,53.89544,0.077908784
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,27.456072,-0.084797606
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.438181,-0.1561819
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,38.596836,-0.0350791
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,35.630295,0.18767649
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.4901924,-0.25098076
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,82.53738,0.031717204
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.354018,0.03540182
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,69.67734,0.16128896
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,18.81384,-0.059307955
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.245839,-0.17541608
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,38.592815,-0.035179615
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,75.74238,-0.053220272
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,30.158188,0.005272929
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.689767,0.1689767
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,99.149345,0.101659395
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,91.29958,-0.08700416
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,94.830635,0.05367372
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,59.838318,0.9946106
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,93.69237,-0.063076325
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.59282,-0.14071798
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,86.23855,-0.04179391
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,49.84886,-0.0030227662
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,72.67124,-0.19254176
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,60.95345,0.52383626
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,68.59069,-0.23788121
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,93.605415,0.04006017
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,88.56528,-0.015941365
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,57.991016,-0.033483062
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,39.921448,-0.001963806
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,83.30801,0.041350078
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,25.216171,0.26080856
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,64.969536,-0.07186377
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,76.70168,-0.04122896
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,56.81142,-0.05314299
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.445541,-0.07772293
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,56.79342,-0.05344302
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,82.662796,0.03328495
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,104.752335,0.047523346
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,76.482315,0.0926045
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,31.50386,0.050128683
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,13.472368,-0.5509211
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,36.708683,0.22362277
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.435045,-0.12824774
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.049007,-0.031699754
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,57.15727,-0.047378857
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.437352,0.043735217
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,30.693642,0.023121389
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,68.30393,-0.02422954
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,47.403503,-0.051929932
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,18.401436,-0.079928204
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,92.479095,0.027545504
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,57.09834,0.14196678
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,66.86155,0.33723098
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.741432,-0.12585679
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,71.89278,0.027039664
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,61.38731,0.2277462
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,71.799095,0.025701359
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,74.929,-0.06338749
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.682533,-0.0105822245
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,32.34874,-0.19128151
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,51.735744,0.03471489
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,25.703094,-0.35742265
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,59.42549,-0.009575144
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,76.4556,0.09222281
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,105.399445,0.053994447
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,27.651752,-0.07827492
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,44.738617,-0.105227664
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,89.32648,0.11658096
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,86.13325,-0.04296392
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,63.836414,1.1278805
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,60.3258,0.0054300306
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,68.175026,0.13625044
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,76.14439,-0.048195172
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,22.435308,0.12176542
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.754782,0.08773909
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,33.26045,0.10868161
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,38.90226,-0.027443504
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,73.4569,0.049384307
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,97.86083,0.08734258
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,25.54991,-0.14833635
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.286207,-0.07137928
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,33.08518,0.102839276
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.520061,-0.047993947
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,66.18863,0.32377258
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,23.468525,0.17342624
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,12.095259,0.20952587
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,81.61169,0.020146083
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,28.83669,-0.27908272
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,71.759544,-0.28240454
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,22.40182,0.12009096
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,87.499374,-0.02778473
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,32.37785,0.07926165
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,77.631454,0.29385757
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,83.15611,0.18794447
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.5953865,-0.14046136
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,64.18933,0.069822185
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,59.78944,-0.0035093308
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,36.461033,-0.08847418
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,47.10911,-0.057817765
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,48.122456,-0.19795908
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.068939,0.0068939207
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,105.49935,0.054993514
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,83.041916,0.03802395
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,101.31248,0.013124771
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,61.842735,0.030712254
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,72.41518,0.03450252
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,76.909035,-0.23090965
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,98.36623,0.09295807
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,26.566648,-0.11444505
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.302974,-0.069702625
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,29.640923,-0.011969249
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,41.335888,0.033397198
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,53.953087,0.07906174
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,63.860283,0.06433805
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,83.13731,0.03921633
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,37.061607,0.23538691
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.328204,-0.06717958
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,21.400826,0.07004128
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,94.99276,0.05547511
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,40.894314,0.022357846
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,55.689907,-0.071834885
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,32.240967,0.074698895
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,54.55741,4.455741
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,25.311441,0.26557207
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.199124,0.019912433
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,49.82493,-0.0035014343
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,86.17466,0.07718325
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,69.0994,0.15165672
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,11.228761,0.12287607
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,85.599655,-0.04889272
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,40.25939,0.0064847944
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.55678,-0.048107337
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,30.135046,0.0045015337
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.330762,0.03307619
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,21.310408,1.1310408
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,23.09247,0.15462351
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,53.946686,-0.10088857
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,97.55286,0.08392063
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,13.181866,0.31818658
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,104.9183,0.049182966
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,69.38888,-0.008730317
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.24716,0.124716
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,60.41828,-0.1368817
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,24.903606,0.24518032
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,80.07183,-0.11031299
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,57.14445,-0.04759248
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.243538,-0.07564621
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,12.515043,0.25150433
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,93.73279,0.041475423
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,89.391495,0.11739369
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,21.423805,0.07119026
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.222647,0.011132335
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,47.35907,-0.052818604
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,102.80304,0.028030396
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,23.738028,0.18690138
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,79.798546,0.13997923
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,43.217842,0.08044605
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,68.548805,0.14248009
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,46.661823,0.16654558
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.013102,0.0006550789
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,88.589264,-0.015674846
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,84.63261,-0.059637707
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,82.10131,0.17287587
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.124178,0.0062088966
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,46.180084,-0.07639831
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.8171,-0.03942998
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.369455,-0.063054465
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,88.28806,-0.019021522
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,57.203983,-0.04660028
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,19.030521,-0.04847393
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,62.00161,0.033360165
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,92.03268,0.31475252
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,110.84607,0.108460695
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,60.177475,0.0029579164
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,82.63253,0.03290663
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,76.21635,-0.047295667
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,118.12011,0.1812011
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,36.334053,-0.091648676
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,73.43521,0.049074445
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,49.018776,-0.019624481
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,12.429337,0.24293366
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.189926,0.039664205
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,86.7762,0.08470249
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,68.116135,-0.14854832
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.048815,0.0024407387
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,37.888645,-0.05278387
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,97.03067,0.078118555
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,95.54385,-0.04456146
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,48.310352,0.20775881
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,36.648308,0.22161026
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,71.28766,-0.2079149
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,27.84785,0.39239255
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,97.180504,-0.028194962
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,106.39554,0.06395538
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,21.216944,0.060847186
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,49.889324,-0.0022135163
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,46.198803,-0.07602394
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,97.6326,0.22040749
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,103.34723,0.03347229
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,71.502525,0.021464648
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,23.108498,0.15542488
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,37.224483,-0.25551033
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,69.17385,-0.13532686
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.934468,0.09344683
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,16.458914,-0.17705432
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,75.26532,0.07521886
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,111.23056,0.112305604
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,77.895065,-0.22104935
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,48.49745,0.21243629
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,7.1864424,-0.28135577
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,19.672066,-0.016396713
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,44.057976,-0.118840486
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.951293,-0.2048707
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,65.54242,-0.063679725
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.85469,-0.014531041
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,107.37603,0.0737603
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,59.70873,-0.0048545203
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,88.840164,-0.012887064
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,99.54884,-0.0045115664
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,73.74257,-0.07821789
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,90.04702,0.12558775
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,52.58374,-0.12360433
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,42.661114,0.06652784
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.1303835,-0.08696165
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,74.195786,-0.07255268
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,99.324295,0.2415537
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,66.73547,0.11225789
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,96.47822,0.0719802
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,99.30318,-0.0069682314
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,69.02369,-0.013947296
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,33.38876,0.112958655
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,92.4715,0.027461072
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.691083,0.06910829
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,68.67283,-0.23696858
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,110.99458,0.10994583
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,90.15092,0.0016768562
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,60.726665,0.012111092
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,76.16876,0.08812518
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,52.083668,0.041673355
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.410747,-0.15892534
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,104.175606,0.041756056
