PDG_true,label_true_int,label_true,E_true_GeV,label_pred_int,label_pred,proba_pred,proba_pi,proba_proton,proba_kaon,E_pred_GeV,dE_over_E
2212,1,p,50.0,0,π-,0.4241026610184387,0.4241026610184387,0.39891004002144925,0.1769872989601121,52.983757,0.059675142
2212,1,p,100.0,0,π-,0.5273417297034958,0.5273417297034958,0.4605969521423304,0.01206131815417395,106.9405,0.06940498
-211,0,π-,20.0,1,p,0.5640589336495768,0.2367714812902278,0.5640589336495768,0.1991695850601953,21.712606,0.08563032
311,2,K0,10.0,2,K0,0.999909904828677,3.8985993713724723e-05,5.110917760913821e-05,0.999909904828677,12.808858,0.2808858
311,2,K0,60.0,2,K0,0.9998960289548671,5.1935581265372853e-05,5.203546386743161e-05,0.9998960289548671,25.00337,-0.5832771
2212,1,p,10.0,0,π-,0.5559452654291912,0.5559452654291912,0.21453333449284018,0.22952140007796873,6.718519,-0.32814807
-211,0,π-,80.0,0,π-,0.6285882973333328,0.6285882973333328,0.3475947745999167,0.023816928066750512,67.59457,-0.15506792
311,2,K0,70.0,2,K0,0.953795233039942,0.018256253965779068,0.027948512994279,0.953795233039942,63.40869,-0.09416155
311,2,K0,50.0,2,K0,0.9789122147561274,0.011049802070272743,0.010037983173599836,0.9789122147561274,43.75376,-0.12492477
2212,1,p,60.0,1,p,0.5980501604943071,0.33219680423354275,0.5980501604943071,0.06975303527215003,53.204605,-0.11325658
2212,1,p,60.0,1,p,0.6198927921011267,0.34925260404848796,0.6198927921011267,0.030854603850385395,59.905697,-0.0015717188
2212,1,p,100.0,0,π-,0.607954424036468,0.607954424036468,0.3900514028194934,0.0019941731440386488,97.49133,-0.02508667
311,2,K0,50.0,2,K0,0.9992147470017612,0.0004956105380862232,0.0002896424601527018,0.9992147470017612,52.93252,0.058650438
311,2,K0,10.0,2,K0,0.9998716178909047,4.994205215575531e-05,7.844005693959306e-05,0.9998716178909047,1.5309656,-0.84690344
2212,1,p,40.0,1,p,0.51082981477764,0.2739043318448733,0.51082981477764,0.2152658533774868,37.502495,-0.06243763
2212,1,p,50.0,1,p,0.48662549972032837,0.44620031085126255,0.48662549972032837,0.06717418942840903,54.14745,0.08294899
-211,0,π-,10.0,1,p,0.43711682574323224,0.40998793309955855,0.43711682574323224,0.15289524115720923,9.4944105,-0.050558947
2212,1,p,100.0,1,p,0.502452533920916,0.3570799144846584,0.502452533920916,0.14046755159442548,103.8552,0.038552016
2212,1,p,10.0,1,p,0.4813178070637047,0.1880578095796271,0.4813178070637047,0.3306243833566683,11.463358,0.1463358
311,2,K0,40.0,2,K0,0.9393433085722407,0.02622020092409942,0.03443649050365998,0.9393433085722407,35.049297,-0.12376757
2212,1,p,90.0,0,π-,0.4865628353797448,0.4865628353797448,0.19259411435569074,0.32084305026456444,91.55483,0.017275916
-211,0,π-,100.0,1,p,0.6069550110760079,0.26327064913279685,0.6069550110760079,0.12977433979119532,92.42721,-0.07572792
-211,0,π-,30.0,0,π-,0.766658226972412,0.766658226972412,0.2212743698545873,0.012067403173000608,28.729265,-0.042357825
311,2,K0,10.0,0,π-,0.4331816646387152,0.4331816646387152,0.3671480671408993,0.19967026822038547,8.140405,-0.18595953
2212,1,p,100.0,1,p,0.4970731007896295,0.44933938714526994,0.4970731007896295,0.05358751206510066,104.496826,0.044968262
311,2,K0,30.0,2,K0,0.9999080754311521,4.0071275154427715e-05,5.1853293693393396e-05,0.9999080754311521,33.26149,0.10871633
2212,1,p,50.0,1,p,0.5490217137727654,0.44877705399644685,0.5490217137727654,0.002201232230787702,53.20463,0.064092636
2212,1,p,40.0,1,p,0.5481476699021565,0.4051028840289676,0.5481476699021565,0.046749446068876016,44.780766,0.11951914
311,2,K0,10.0,2,K0,0.9998850251140966,4.303244633920697e-05,7.194243956416641e-05,0.9998850251140966,9.744705,-0.02552948
311,2,K0,60.0,2,K0,0.9803484032454143,0.0086627956910867,0.010988801063499013,0.9803484032454143,44.939102,-0.25101498
311,2,K0,30.0,2,K0,0.9991187966422128,0.00045149048197508455,0.00042971287581200523,0.9991187966422128,29.51229,-0.01625703
2212,1,p,90.0,1,p,0.5616089743251783,0.3336740076733951,0.5616089743251783,0.10471701800142665,92.357544,0.026194932
311,2,K0,10.0,2,K0,0.998158708045294,0.0009272012643333922,0.0009140906903725092,0.998158708045294,7.760737,-0.2239263
2212,1,p,80.0,1,p,0.595369835899597,0.24761807493230267,0.595369835899597,0.15701208916810033,83.30435,0.0413044
2212,1,p,30.0,1,p,0.4483730697083707,0.33817724655741116,0.4483730697083707,0.2134496837342181,33.78319,0.1261064
311,2,K0,30.0,2,K0,0.9997671030939327,8.65477476297147e-05,0.00014634915843771853,0.9997671030939327,23.30336,-0.22322133
2212,1,p,70.0,1,p,0.5446434063026668,0.45320490697795407,0.5446434063026668,0.002151686719379103,72.20544,0.03150624
-211,0,π-,40.0,0,π-,0.4952659798896594,0.4952659798896594,0.4382041324523794,0.06652988765796121,42.32283,0.058070756
-211,0,π-,90.0,1,p,0.4767026930342567,0.36917330374216717,0.4767026930342567,0.1541240032235762,97.058395,0.078426614
2212,1,p,100.0,1,p,0.5401689224480054,0.4539204678525962,0.5401689224480054,0.005910609699398372,92.39081,-0.076091915
-211,0,π-,100.0,0,π-,0.9310415445715312,0.9310415445715312,0.04953910309018762,0.01941935233828113,95.63181,-0.04368187
-211,0,π-,10.0,1,p,0.5048805021448222,0.4600019343162074,0.5048805021448222,0.035117563538970456,8.117527,-0.1882473
-211,0,π-,10.0,0,π-,0.6335841883530987,0.6335841883530987,0.26803373375524403,0.09838207789165741,10.347979,0.03479786
-211,0,π-,80.0,1,p,0.5695639822108838,0.42704387008050726,0.5695639822108838,0.003392147708608927,83.67378,0.04592228
311,2,K0,20.0,2,K0,0.8094601597939177,0.08594431544057758,0.1045955247655046,0.8094601597939177,20.988588,0.049429417
311,2,K0,80.0,2,K0,0.9999091749989206,4.368937051274255e-05,4.713563056668515e-05,0.9999091749989206,79.999016,-1.2302398e-05
2212,1,p,10.0,0,π-,0.5274822140069063,0.5274822140069063,0.4535635521934236,0.01895423379967005,9.202637,-0.07973633
311,2,K0,10.0,2,K0,0.9853756498081039,0.006895176456531611,0.00772917373536451,0.9853756498081039,6.401951,-0.35980493
-211,0,π-,40.0,1,p,0.5417314650214985,0.45660441821623765,0.5417314650214985,0.0016641167622638558,39.50794,-0.01230154
2212,1,p,30.0,1,p,0.49104233897182314,0.49027155224634167,0.49104233897182314,0.018686108781835256,28.045916,-0.06513615
311,2,K0,40.0,2,K0,0.999899888322704,4.463107881428241e-05,5.5480598481721684e-05,0.999899888322704,43.443,0.08607502
2212,1,p,80.0,1,p,0.6586380090501935,0.3388972562289448,0.6586380090501935,0.002464734720861684,83.864815,0.048310183
311,2,K0,50.0,2,K0,0.9367370837089396,0.02873105937847215,0.034531856912588144,0.9367370837089396,55.94614,0.11892281
-211,0,π-,20.0,1,p,0.5304053969034227,0.467102508795914,0.5304053969034227,0.002492094300663401,25.149761,0.25748807
311,2,K0,90.0,2,K0,0.9999231945033399,3.615403053173239e-05,4.065146612840205e-05,0.9999231945033399,79.35814,-0.1182429
311,2,K0,60.0,2,K0,0.9993877881607355,0.00029701451298990626,0.0003151973262745057,0.9993877881607355,56.2892,-0.06184667
311,2,K0,30.0,0,π-,0.3928683677458526,0.3928683677458526,0.287090090234453,0.3200415420196944,35.506252,0.18354174
2212,1,p,20.0,0,π-,0.49745600154634423,0.49745600154634423,0.4404016801164636,0.062142318337192165,21.828018,0.09140091
2212,1,p,40.0,1,p,0.5687435390508299,0.42274968718181566,0.5687435390508299,0.00850677376735444,46.94,0.17349997
-211,0,π-,30.0,0,π-,0.7741068575168784,0.7741068575168784,0.11963569238337793,0.10625745009974363,32.905167,0.096838884
311,2,K0,60.0,2,K0,0.9995987834428778,0.00019870117854678393,0.0002025153785754763,0.9995987834428778,58.323486,-0.027941894
311,2,K0,100.0,2,K0,0.552759789687149,0.14877930073355775,0.2984609095792932,0.552759789687149,99.828354,-0.0017164611
311,2,K0,90.0,2,K0,0.9510054150133773,0.02227891840721808,0.026715666579404593,0.9510054150133773,80.87208,-0.101421356
2212,1,p,90.0,1,p,0.5194491801716293,0.4496085667417762,0.5194491801716293,0.030942253086594537,85.868225,-0.04590861
2212,1,p,30.0,1,p,0.489511579581728,0.48073862191918737,0.489511579581728,0.029749798499084573,36.366756,0.21222521
-211,0,π-,90.0,0,π-,0.6534052228241052,0.6534052228241052,0.31039277395964726,0.0362020032162476,94.49902,0.04998915
311,2,K0,10.0,2,K0,0.9986155520490441,0.0008932650368788234,0.0004911829140772031,0.9986155520490441,7.2480054,-0.27519947
-211,0,π-,90.0,1,p,0.5340343598448531,0.4535597700207335,0.5340343598448531,0.012405870134413341,92.125305,0.023614502
2212,1,p,100.0,1,p,0.5099054679978662,0.2964138486268172,0.5099054679978662,0.19368068337531663,88.027855,-0.11972145
-211,0,π-,80.0,0,π-,0.5182671971137864,0.5182671971137864,0.47951449651171235,0.002218306374501249,54.118458,-0.3235193
-211,0,π-,60.0,1,p,0.5214480034616096,0.4623711832590993,0.5214480034616096,0.016180813279291148,61.14292,0.01904869
311,2,K0,10.0,2,K0,0.9565133648042263,0.020170168237914027,0.023316466957859723,0.9565133648042263,8.643156,-0.1356844
2212,1,p,100.0,1,p,0.6519708984391289,0.2582570611818803,0.6519708984391289,0.08977204037899084,93.63256,-0.06367439
-211,0,π-,30.0,0,π-,0.7826863840250546,0.7826863840250546,0.11571195528662157,0.10160166068832374,27.244284,-0.09185721
-211,0,π-,70.0,0,π-,0.4995474014175714,0.4995474014175714,0.48802213731859295,0.012430461263835808,61.96506,-0.11478484
-211,0,π-,60.0,0,π-,0.6220937954157633,0.6220937954157633,0.3732669735855674,0.004639230998669336,61.807434,0.0301239
2212,1,p,60.0,1,p,0.5358638671237592,0.23381335061611777,0.5358638671237592,0.23032278226012304,55.093296,-0.0817784
-211,0,π-,50.0,0,π-,0.5784158318786439,0.5784158318786439,0.4192648949585384,0.002319273162817725,47.648144,-0.047037125
2212,1,p,30.0,1,p,0.5224820904410553,0.4722489317927141,0.5224820904410553,0.005268977766230637,32.691017,0.08970057
311,2,K0,30.0,2,K0,0.9999372656380944,2.8692610118914008e-05,3.404175178673501e-05,0.9999372656380944,33.718178,0.12393926
311,2,K0,100.0,2,K0,0.9798322455004774,0.009123410290270775,0.011044344209251836,0.9798322455004774,83.02688,-0.16973121
311,2,K0,30.0,1,p,0.4225573794180449,0.3364219408044989,0.4225573794180449,0.24102067977745628,33.55445,0.1184817
2212,1,p,40.0,1,p,0.6366195208622231,0.31630658742234163,0.6366195208622231,0.04707389171543536,36.111202,-0.097219944
311,2,K0,60.0,2,K0,0.9999314844201314,3.204273567926699e-05,3.647284418928314e-05,0.9999314844201314,72.40475,0.20674579
311,2,K0,40.0,1,p,0.4073026203620693,0.36967519532191423,0.4073026203620693,0.22302218431601653,41.88949,0.047237206
-211,0,π-,90.0,1,p,0.4615122797638996,0.34223707313292734,0.4615122797638996,0.19625064710317308,76.76123,-0.14709744
-211,0,π-,90.0,1,p,0.5171661436774204,0.39436099618003917,0.5171661436774204,0.08847286014254034,93.94943,0.043882582
2212,1,p,90.0,1,p,0.539766694578223,0.3420884369367443,0.539766694578223,0.11814486848503263,104.415794,0.16017549
2212,1,p,40.0,1,p,0.5382495937456696,0.2747715606183301,0.5382495937456696,0.18697884563600037,43.35252,0.083813
2212,1,p,10.0,0,π-,0.46608329483906,0.46608329483906,0.45474322193879424,0.07917348322214579,7.1395407,-0.28604594
-211,0,π-,70.0,0,π-,0.5413185611475111,0.5413185611475111,0.45550598032544454,0.0031754585270444306,9.749299,-0.86072433
2212,1,p,40.0,1,p,0.576917480814863,0.2366770828495926,0.576917480814863,0.18640543633554435,33.934116,-0.15164709
2212,1,p,90.0,1,p,0.5640667228780478,0.2580136925652744,0.5640667228780478,0.17791958455667783,82.405205,-0.08438662
311,2,K0,30.0,2,K0,0.9999159501435566,3.7170713009531935e-05,4.687914343374929e-05,0.9999159501435566,22.095356,-0.26348814
-211,0,π-,30.0,1,p,0.5391516804256756,0.32293581965090074,0.5391516804256756,0.13791249992342364,34.465923,0.1488641
2212,1,p,100.0,2,K0,0.4129478778987058,0.27891397512120897,0.30813814698008524,0.4129478778987058,114.62704,0.14627036
311,2,K0,30.0,2,K0,0.9975572735369478,0.0012283565030052083,0.001214369960047143,0.9975572735369478,21.47988,-0.28400403
2212,1,p,100.0,0,π-,0.7178343669489206,0.7178343669489206,0.24824867571623696,0.033916957334842464,100.92436,0.0092436215
2212,1,p,30.0,1,p,0.6651609045077227,0.3166139313134371,0.6651609045077227,0.018225164178840247,28.488657,-0.0503781
311,2,K0,80.0,2,K0,0.9982870307376304,0.0010179746560199457,0.0006949946063497359,0.9982870307376304,94.30775,0.17884684
2212,1,p,60.0,0,π-,0.5108830287226417,0.5108830287226417,0.48697549781845945,0.002141473458898713,57.31948,-0.044675317
2212,1,p,50.0,0,π-,0.52336367612213,0.52336367612213,0.4745737425612446,0.0020625813166253015,51.021317,0.020426331
-211,0,π-,80.0,1,p,0.5173353125651569,0.42026916961598015,0.5173353125651569,0.062395517818862996,80.22475,0.0028093338
-211,0,π-,90.0,1,p,0.5404902632734284,0.42694310902174754,0.5404902632734284,0.032566627704823964,92.90005,0.032222748
-211,0,π-,30.0,1,p,0.5027717253772214,0.47481152365348683,0.5027717253772214,0.022416750969291667,28.728704,-0.04237652
311,2,K0,10.0,2,K0,0.9968003318111319,0.0016731187072803484,0.001526549481587761,0.9968003318111319,9.506626,-0.049337387
-211,0,π-,30.0,0,π-,0.8492573111764746,0.8492573111764746,0.1489318582612225,0.0018108305623027294,36.388077,0.2129359
2212,1,p,60.0,1,p,0.6039916724266158,0.39473377773171736,0.6039916724266158,0.0012745498416669345,59.11495,-0.0147508625
311,2,K0,90.0,2,K0,0.9979594182792072,0.001147148918811331,0.000893432801981509,0.9979594182792072,95.77815,0.0642017
-211,0,π-,70.0,0,π-,0.6279577640977552,0.6279577640977552,0.3666137522387653,0.005428483663479551,75.138565,0.073408075
-211,0,π-,60.0,1,p,0.5583361831534006,0.39414788663197803,0.5583361831534006,0.04751593021462133,67.94513,0.13241883
-211,0,π-,70.0,0,π-,0.5284825128387254,0.5284825128387254,0.4699662641225942,0.0015512230386804005,75.37086,0.07672653
-211,0,π-,10.0,1,p,0.5304629095071512,0.4338390840563946,0.5304629095071512,0.03569800643645413,9.958794,-0.004120636
-211,0,π-,30.0,1,p,0.5444040971119883,0.3142962058744363,0.5444040971119883,0.14129969701357534,33.55991,0.11866366
311,2,K0,40.0,0,π-,0.512235989805563,0.512235989805563,0.33168879469193385,0.1560752155025032,40.026012,0.00065031054
-211,0,π-,50.0,1,p,0.37585976708081686,0.35439988734450856,0.37585976708081686,0.2697403455746745,53.809002,0.07618004
2212,1,p,10.0,0,π-,0.6134623453313448,0.6134623453313448,0.37794844559674345,0.008589209071911753,10.18678,0.018677998
-211,0,π-,100.0,1,p,0.5364934637306435,0.46218148744901916,0.5364934637306435,0.00132504882033729,97.89312,-0.021068802
-211,0,π-,60.0,1,p,0.527622338195876,0.29389183592810086,0.527622338195876,0.17848582587602316,58.96124,-0.017312685
311,2,K0,100.0,1,p,0.5698599426399239,0.2293788599447752,0.5698599426399239,0.20076119741530085,90.261925,-0.09738075
311,2,K0,100.0,2,K0,0.9999097963308786,3.7647309799270676e-05,5.255635932212062e-05,0.9999097963308786,86.56473,-0.13435273
311,2,K0,80.0,2,K0,0.9730114040257939,0.02321729266957873,0.0037713033046275052,0.9730114040257939,66.25615,-0.17179814
-211,0,π-,90.0,0,π-,0.8328797656820213,0.8328797656820213,0.16181162507641259,0.005308609241566076,67.87698,-0.2458113
311,2,K0,50.0,2,K0,0.9911719197226367,0.004875674782880778,0.003952405494482552,0.9911719197226367,51.562454,0.031249084
311,2,K0,100.0,1,p,0.6433209725497478,0.2912971681669023,0.6433209725497478,0.06538185928334984,83.55883,-0.1644117
2212,1,p,10.0,1,p,0.5722617944279719,0.42097663701314497,0.5722617944279719,0.006761568558883188,9.598927,-0.040107347
-211,0,π-,30.0,0,π-,0.8760406221277202,0.8760406221277202,0.10428171018595513,0.01967766768632463,34.289608,0.14298694
-211,0,π-,80.0,1,p,0.44861862822525833,0.36038429969785807,0.44861862822525833,0.19099707207688368,77.79896,-0.027513027
311,2,K0,50.0,2,K0,0.9998327728862602,9.463351854328905e-05,7.259359519665337e-05,0.9998327728862602,44.558308,-0.10883385
-211,0,π-,30.0,1,p,0.5285530039436048,0.25609058417439706,0.5285530039436048,0.2153564118819982,31.631796,0.054393195
311,2,K0,100.0,2,K0,0.9989153618832104,0.0005661203347691971,0.0005185177820204075,0.9989153618832104,107.306694,0.07306694
311,2,K0,30.0,2,K0,0.9935667343811686,0.0030024317168035482,0.0034308339020278425,0.9935667343811686,28.365042,-0.05449861
-211,0,π-,100.0,1,p,0.5915215933074783,0.3946864920235848,0.5915215933074783,0.013791914668936787,94.71393,-0.05286072
2212,1,p,90.0,0,π-,0.6886212675522376,0.6886212675522376,0.30966133290150205,0.0017173995462603465,82.01944,-0.08867289
2212,1,p,70.0,1,p,0.5981631736554217,0.39259679516638984,0.5981631736554217,0.009240031178188463,63.904064,-0.0870848
-211,0,π-,70.0,0,π-,0.7197092158146695,0.7197092158146695,0.2783815795492197,0.001909204636110859,52.91298,-0.2441003
-211,0,π-,100.0,1,p,0.612797041340463,0.3284279835676335,0.612797041340463,0.058774975091903596,104.04519,0.040451888
311,2,K0,30.0,2,K0,0.999877565696256,4.5050151421720225e-05,7.738415232242117e-05,0.999877565696256,19.276905,-0.3574365
311,2,K0,60.0,2,K0,0.999825151777268,7.386635067719515e-05,0.00010098187205468926,0.999825151777268,3.992467,-0.9334589
-211,0,π-,100.0,0,π-,0.8071329591888547,0.8071329591888547,0.05886614220555226,0.13400089860559308,64.521,-0.35478997
2212,1,p,60.0,1,p,0.6630991616171997,0.3190738621539903,0.6630991616171997,0.01782697622881011,49.89966,-0.16833903
311,2,K0,60.0,2,K0,0.9999365410158618,2.964963329754532e-05,3.380935084076351e-05,0.9999365410158618,65.061005,0.08435008
-211,0,π-,30.0,0,π-,0.5143521453666453,0.5143521453666453,0.46961268108341425,0.016035173549940364,33.4665,0.115549974
311,2,K0,80.0,2,K0,0.9999023941269504,3.744486458932367e-05,6.0161008460257e-05,0.9999023941269504,33.298916,-0.58376354
-211,0,π-,90.0,1,p,0.5633386020798098,0.4329704052195806,0.5633386020798098,0.0036909927006096386,71.164406,-0.20928438
-211,0,π-,80.0,1,p,0.5570500345271778,0.43120308734339174,0.5570500345271778,0.0117468781294304,79.39851,-0.0075185774
311,2,K0,70.0,2,K0,0.9999102994973401,3.994010370734718e-05,4.9760398952476196e-05,0.9999102994973401,69.45399,-0.007800184
2212,1,p,30.0,1,p,0.5504591059142226,0.44204575347796166,0.5504591059142226,0.007495140607815761,26.919086,-0.10269712
-211,0,π-,40.0,1,p,0.5243095670368819,0.38035392977214755,0.5243095670368819,0.09533650319097056,38.162594,-0.045935154
311,2,K0,70.0,1,p,0.44073300419049105,0.4285190985600325,0.44073300419049105,0.13074789724947652,68.32242,-0.023965454
311,2,K0,80.0,0,π-,0.40367338252366075,0.40367338252366075,0.39796269753170266,0.19836391994463662,88.29372,0.103671454
-211,0,π-,50.0,0,π-,0.6415826276606438,0.6415826276606438,0.3203586191792871,0.038058753160069105,50.808273,0.016165467
311,2,K0,20.0,2,K0,0.9998937854592599,4.721208964600828e-05,5.900245109423732e-05,0.9998937854592599,8.570458,-0.57147706
-211,0,π-,60.0,1,p,0.4240253842097566,0.38973394716856846,0.4240253842097566,0.18624066862167488,61.188076,0.019801266
-211,0,π-,60.0,0,π-,0.6403326019383123,0.6403326019383123,0.3578167977297889,0.0018506003318987472,63.699642,0.061660703
311,2,K0,60.0,2,K0,0.9999089603680459,4.0848747819445006e-05,5.019088413473207e-05,0.9999089603680459,64.32888,0.072148
-211,0,π-,30.0,0,π-,0.4586594961603718,0.4586594961603718,0.2630582481964734,0.2782822556431548,23.599623,-0.21334592
311,2,K0,10.0,2,K0,0.7861797602957908,0.08692165724484875,0.12689858245936042,0.7861797602957908,7.1504498,-0.28495502
311,2,K0,70.0,2,K0,0.9999033109106593,4.230256701724435e-05,5.438652232334638e-05,0.9999033109106593,43.81588,-0.37405887
-211,0,π-,60.0,0,π-,0.7580861873391163,0.7580861873391163,0.2275776723569519,0.01433614030393178,5.434778,-0.9094204
2212,1,p,40.0,0,π-,0.5414755951473351,0.5414755951473351,0.45681804787903146,0.0017063569736334983,35.875267,-0.10311832
311,2,K0,30.0,1,p,0.5517099051795474,0.31621769450279097,0.5517099051795474,0.1320724003176616,30.48924,0.01630802
2212,1,p,30.0,1,p,0.6493060841860496,0.3037262163908465,0.6493060841860496,0.04696769942310384,29.984516,-0.00051612855
2212,1,p,90.0,1,p,0.547109629499597,0.4317634804500917,0.547109629499597,0.02112689005031137,90.95964,0.010662672
-211,0,π-,50.0,1,p,0.5673378311495271,0.4186967945738618,0.5673378311495271,0.013965374276611178,50.18308,0.0036615753
2212,1,p,100.0,1,p,0.5862576819067993,0.29520910971510594,0.5862576819067993,0.11853320837809471,93.13633,-0.0686367
-211,0,π-,10.0,1,p,0.5190476233082056,0.45652932393096923,0.5190476233082056,0.02442305276082514,10.055436,0.0055436133
-211,0,π-,90.0,0,π-,0.7171127450465613,0.7171127450465613,0.2755915096908525,0.007295745262586241,103.08047,0.14533852
-211,0,π-,30.0,0,π-,0.6568826703038739,0.6568826703038739,0.3414029232524888,0.0017144064436373158,29.820917,-0.005969429
-211,0,π-,90.0,2,K0,0.9260485536668474,0.0398394364384772,0.03411200989467544,0.9260485536668474,107.70904,0.19676709
311,2,K0,10.0,2,K0,0.9990172900789207,0.0004499782543553913,0.0005327316667238663,0.9990172900789207,9.686787,-0.031321336
-211,0,π-,80.0,0,π-,0.7290985695718663,0.7290985695718663,0.2674836241563468,0.00341780627178678,93.54,0.16925001
-211,0,π-,20.0,0,π-,0.5023079189178375,0.5023079189178375,0.21298921764850343,0.2847028634336591,24.582132,0.22910662
-211,0,π-,100.0,1,p,0.622339356654525,0.37471410381876713,0.622339356654525,0.0029465395267078537,98.0945,-0.019055024
-211,0,π-,60.0,0,π-,0.759103932809409,0.759103932809409,0.025773769084467456,0.21512229810612346,50.477383,-0.15871029
311,2,K0,60.0,2,K0,0.9992660142020853,0.0003937529515604249,0.0003402328463543943,0.9992660142020853,73.01336,0.21688932
311,2,K0,70.0,1,p,0.41464947322000933,0.3267924357338122,0.41464947322000933,0.2585580910461784,79.52448,0.13606404
2212,1,p,30.0,0,π-,0.5703989271527332,0.5703989271527332,0.42682121917805144,0.0027798536692152515,29.061024,-0.03129921
-211,0,π-,50.0,1,p,0.5472167568876803,0.44300497240410036,0.5472167568876803,0.009778270708219362,49.29151,-0.014169769
-211,0,π-,80.0,0,π-,0.43906359154457636,0.43906359154457636,0.24240236849461955,0.3185340399608041,83.41738,0.042717267
-211,0,π-,20.0,0,π-,0.8707804616745758,0.8707804616745758,0.07361848470922931,0.05560105361619489,24.449234,0.2224617
-211,0,π-,80.0,1,p,0.57855584009015,0.37550472896488213,0.57855584009015,0.04593943094496789,68.25155,-0.14685564
311,2,K0,20.0,0,π-,0.5500712661866183,0.5500712661866183,0.4264564718111769,0.023472262002204813,18.021349,-0.09893255
311,2,K0,80.0,2,K0,0.9995776485524587,0.00025345184830900943,0.0001688995992323605,0.9995776485524587,66.84053,-0.16449337
-211,0,π-,60.0,1,p,0.6050823160321164,0.23156053704872492,0.6050823160321164,0.1633571469191587,58.637856,-0.022702407
311,2,K0,70.0,2,K0,0.9995692166114891,0.0002883044586346009,0.00014247892987620037,0.9995692166114891,1.1407022,-0.98370427
311,2,K0,80.0,2,K0,0.9999050144339675,4.34680407546929e-05,5.151752527778496e-05,0.9999050144339675,69.41375,-0.13232812
-211,0,π-,100.0,1,p,0.6201289445730078,0.3302466099651089,0.6201289445730078,0.049624445461883215,83.86592,-0.16134079
-211,0,π-,60.0,0,π-,0.5637349977524696,0.5637349977524696,0.43102859157025086,0.005236410677279534,61.153587,0.019226456
2212,1,p,10.0,1,p,0.558072887114642,0.428372073646063,0.558072887114642,0.01355503923929496,8.392934,-0.16070661
2212,1,p,20.0,0,π-,0.6035909555991696,0.6035909555991696,0.39176607073798153,0.004642973662848762,19.49094,-0.025452996
311,2,K0,80.0,2,K0,0.9821886092853517,0.00672512418313014,0.011086266531518214,0.9821886092853517,80.30481,0.0038101196
311,2,K0,90.0,2,K0,0.6483122426123694,0.16410208290153774,0.18758567448609284,0.6483122426123694,95.36262,0.05958464
-211,0,π-,80.0,1,p,0.5084807123947181,0.49011368688332035,0.5084807123947181,0.0014056007219615527,72.455086,-0.09431143
-211,0,π-,100.0,0,π-,0.529443433930841,0.529443433930841,0.4161195989791958,0.054436967089963095,97.609,-0.023909988
-211,0,π-,40.0,1,p,0.5179441695555128,0.46782280827293166,0.5179441695555128,0.01423302217155548,38.27612,-0.04309702
-211,0,π-,90.0,0,π-,0.7211708099360953,0.7211708099360953,0.2774733586467169,0.0013558314171877143,82.93477,-0.07850257
2212,1,p,60.0,0,π-,0.5059369632825491,0.5059369632825491,0.4923613975458879,0.0017016391715629923,54.69983,-0.088336185
2212,1,p,10.0,1,p,0.555507247235469,0.4153222603979062,0.555507247235469,0.029170492366624837,13.998769,0.3998769
2212,1,p,40.0,1,p,0.6138881253857008,0.38147470507138637,0.6138881253857008,0.004637169542912901,37.98346,-0.05041351
2212,1,p,10.0,1,p,0.5495276223642349,0.4398042443278928,0.5495276223642349,0.010668133307872332,12.152477,0.21524772
2212,1,p,90.0,1,p,0.5178064024314312,0.479526941842641,0.5178064024314312,0.0026666557259279354,91.76388,0.019598642
2212,1,p,40.0,1,p,0.5506340657750256,0.4225002992874301,0.5506340657750256,0.026865634937544354,29.23604,-0.269099
-211,0,π-,50.0,1,p,0.5260986494129023,0.47218726503958725,0.5260986494129023,0.001714085547510413,49.26992,-0.014601593
2212,1,p,40.0,1,p,0.4883699988698057,0.2923300660489847,0.4883699988698057,0.21929993508120954,42.90324,0.07258101
-211,0,π-,40.0,1,p,0.5035322397297426,0.49371456224272464,0.5035322397297426,0.0027531980275327292,36.298176,-0.092545606
-211,0,π-,20.0,1,p,0.49760860472887164,0.33150869616041406,0.49760860472887164,0.17088269911071421,26.527485,0.32637423
-211,0,π-,10.0,0,π-,0.4948250653502623,0.4948250653502623,0.48195103031156244,0.023223904338175328,9.79922,-0.020077992
311,2,K0,50.0,2,K0,0.9999324636832301,3.072524745565997e-05,3.6811069314189395e-05,0.9999324636832301,50.1819,0.0036380005
2212,1,p,40.0,1,p,0.5105384872283586,0.3644858987419999,0.5105384872283586,0.12497561402964155,33.59512,-0.160122
2212,1,p,80.0,1,p,0.5767763453099917,0.2159405398693571,0.5767763453099917,0.20728311482065115,85.966095,0.074576184
-211,0,π-,80.0,1,p,0.5488339331291842,0.290054211908358,0.5488339331291842,0.16111185496245778,78.25944,-0.02175703
-211,0,π-,90.0,1,p,0.5432370082157952,0.455342000007984,0.5432370082157952,0.0014209917762207968,108.83858,0.20931752
-211,0,π-,60.0,0,π-,0.6837443969129238,0.6837443969129238,0.05021351256870177,0.2660420905183745,48.53475,-0.19108747
2212,1,p,10.0,0,π-,0.5147759551547106,0.5147759551547106,0.4723452813049984,0.012878763540290977,6.9901214,-0.30098787
2212,1,p,80.0,1,p,0.660339266709645,0.3318023292265228,0.660339266709645,0.00785840406383225,74.65072,-0.06686602
311,2,K0,20.0,2,K0,0.9976931907131464,0.0010677100963448268,0.0012390991905085798,0.9976931907131464,20.863716,0.043185808
